county,precinct,office,district,party,candidate,total,poll,absentee,,,,,
Yakima,YAKIMA  0179,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0180,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0183,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0184,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0185,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0186,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0190,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,GRANDVIEW  0301,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,GRANDVIEW  0302,Congress 4,,,write-ins,2,1,1,,,,,
Yakima,GRANDVIEW  0303,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,GRANDVIEW  0306,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,GRANGER 0501,Congress 4,,,write-ins,3,2,1,,,,,
Yakima,HARRAH  0701,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,MABTON  0901,Congress 4,,,write-ins,2,1,1,,,,,
Yakima,MOXEE 1101,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,NACHES  1301,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,SELAH  1501,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,SELAH  1502,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SELAH  1503,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,SELAH  1504,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1701,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,SUNNYSIDE  1702,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1703,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1706,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1708,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,TIETON  1901,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,TOPPENISH  2101,Congress 4,,,write-ins,2,0,2,,,,,
Yakima,TOPPENISH  2103,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,TOPPENISH  2107,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,UNION  GAP  2301,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,UNION GAP  2303,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,UNION GAP  2304,Congress 4,,,write-ins,2,2,0,,,,,
Yakima,UNION  GAP  2305,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,UNION  GAP  2306,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WAPATO  2501,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WAPATO  2503,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,ZILLAH 2701,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ZILLAH 2702,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ALFALFA  3002,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,APPLE  VALLEY  3003,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,BELMA  3101,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,BRADSHAW  3102,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,BUENA  3104,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,BYRON  3105,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,BUTTERFIELD  3106,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,CHINOOK  3203,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,CLIFFDELL  3204,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,COTTONWOOD  3205,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,COUNTRY  CLUB  3206,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,COWICHE  CANYON  3208,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,CRESCENT  3209,Congress 4,,,write-ins,0,0,,,,,,
Yakima,E  AHTANUM  3301,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,E  GRANGER  3303,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,E  MOXEE  3304,Congress 4,,,write-ins,2,1,1,,,,,
Yakima,E  NACHES  3305,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,E  SELAH  3306,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,E  TIETON  3308,Congress 4,,,write-ins,2,0,2,,,,,
Yakima,E  TOPPENISH  3309,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,E  WAPATO  3310,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,E  ZILLAH  3311,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ENGLEWOOD  3312,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ESCHBACH  3313,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,FULLBRIGHT  3503,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,FIRING  CENTER  3504,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,GLADE  3601,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,GLEED  3602,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,GROMORE  3605,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,HARRAH  RURAL  3701,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,HARWOOD  3702,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,LIBERTY  3902,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,LOWER WENAS  3903,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,LOWER  NACHES  3904,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,MCKINLEY  4001,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,MABTON  RURAL  4002,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,MOXEE  RURAL  4003,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,NACHES  HTS  4101,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,NILE  4102,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,N  COWICHE  4104,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,N  GRANDVIEW  4105,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,N  HOLLAND  4106,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,N  SELAH  HGTS  4108,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,N  SUNNYSIDE  4109,Congress 4,,,write-ins,1,1,0,,,,,
Yakima,N  TOPPENISH  4110,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,N  GLEED  4111,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,N  SELAH  4112,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,N  TAMPICO  4114,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,N  WENAS  4115,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ORCHARD  4302,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,OUTLOOK  4303,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,PARKER  HGTS  4401,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,POMONA  4402,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,REST  HAVEN  4501,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ROZA  4502,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,RIMROCK  4503,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ROZA HILL  4504,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SCENIC  4601,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SELAH  CENTRAL  4602,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SELAH  EXTENSION  4603,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SELAH  RURAL  4604,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SHELLER  4605,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SLAVIN  4606,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  AIRPORT  4607,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  COWICHE  4609,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  GRANDVIEW  4610,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  HOLLAND  4611,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  NOB  HILL  4613,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  SUNNYSIDE  4615,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  TOPPENISH  4616,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUNNYVALLEY  4618,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUNTIDES  4621,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  ZILLAH  4622,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  AHTANUM  4623,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  HILLS  4624,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  WENAS  4625,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,SUMMITVIEW  4626,Congress 4,,,write-ins,0,o,0,,,,,
Yakima,S  NACHES  HGHTS  4627,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,S  OUTLOOK 4628,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,TAMPICO 4801,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,TERRACE  HGTS  4802,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WANETA  5001,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,W  AHTANUM  5003,Congress 4,,,write-ins,2,0,2,,,,,
Yakima,W  NOB  HILL  5006,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,W  PARKER  5007,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,W  WAPATO  5009,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WESTVIEW  5010,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,WESTWOOD  5011,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WHITE  SWAN  5012,Congress 4,,,write-ins,3,0,3,,,,,
Yakima,WIDE  HOLLOW  5013,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,WILEY  CITY  5014,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,W  SELAH  5016,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,W MOXEE  5017,Congress 4,,,write-ins,1,0,1,,,,,
Yakima,WEST  VALLEY  5018,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,W  WASHINGTON  5020,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  RIDGE  5101,Congress 4,,,write-ins,0,0,0,,,,,
Yakima,ZIER  5201,Congress 4,,,write-ins,0,0,0,,,,,
YAKIMA WA,YAKIMA WA,Congress 4,,,write-ins,65,19,46,,,,,
Yakima,YAKIMA  0101,Governor,,D,Gary Locke,347,105,242,,,,,
Yakima,YAKIMA  0104,Governor,,D,Gary Locke,178,68,110,,,,,
Yakima,YAKIMA  0105,Governor,,D,Gary Locke,55,32,23,,,,,
Yakima,YAKIMA  0109,Governor,,D,Gary Locke,93,42,51,,,,,
Yakima,YAKIMA  0110,Governor,,D,Gary Locke,258,124,134,,,,,
Yakima,YAKIMA  0111,Governor,,D,Gary Locke,181,82,99,,,,,
Yakima,YAKIMA  0114,Governor,,D,Gary Locke,335,163,172,,,,,
Yakima,YAKIMA  0116,Governor,,D,Gary Locke,100,36,64,,,,,
Yakima,YAKIMA  0118,Governor,,D,Gary Locke,117,43,74,,,,,
Yakima,YAKIMA  0120,Governor,,D,Gary Locke,81,44,37,,,,,
Yakima,YAKIMA  0123,Governor,,D,Gary Locke,301,115,186,,,,,
Yakima,YAKIMA  0126,Governor,,D,Gary Locke,414,161,253,,,,,
Yakima,YAKIMA  0127,Governor,,D,Gary Locke,181,99,82,,,,,
Yakima,YAKIMA  0129,Governor,,D,Gary Locke,243,127,116,,,,,
Yakima,YAKIMA  0131,Governor,,D,Gary Locke,322,143,179,,,,,
Yakima,YAKIMA  0133,Governor,,D,Gary Locke,325,160,165,,,,,
Yakima,YAKIMA  0134,Governor,,D,Gary Locke,190,83,107,,,,,
Yakima,YAKIMA  0136,Governor,,D,Gary Locke,297,132,165,,,,,
Yakima,YAKIMA  0138,Governor,,D,Gary Locke,272,110,162,,,,,
Yakima,YAKIMA  0140,Governor,,D,Gary Locke,125,49,76,,,,,
Yakima,YAKIMA  0142,Governor,,D,Gary Locke,346,88,258,,,,,
Yakima,YAKIMA  0143,Governor,,D,Gary Locke,179,90,89,,,,,
Yakima,YAKIMA  0145,Governor,,D,Gary Locke,154,58,96,,,,,
Yakima,YAKIMA  0146,Governor,,D,Gary Locke,284,91,193,,,,,
Yakima,YAKIMA  0149,Governor,,D,Gary Locke,310,126,184,,,,,
Yakima,YAKIMA  0151,Governor,,D,Gary Locke,171,45,126,,,,,
Yakima,YAKIMA  0153,Governor,,D,Gary Locke,270,90,180,,,,,
Yakima,YAKIMA  0154,Governor,,D,Gary Locke,179,79,100,,,,,
Yakima,YAKIMA  0155,Governor,,D,Gary Locke,292,115,177,,,,,
Yakima,YAKIMA  0156,Governor,,D,Gary Locke,255,106,149,,,,,
Yakima,YAKIMA  0161,Governor,,D,Gary Locke,254,109,145,,,,,
Yakima,YAKIMA  0162,Governor,,D,Gary Locke,251,96,155,,,,,
Yakima,YAKIMA  0163,Governor,,D,Gary Locke,222,82,140,,,,,
Yakima,YAKIMA  0164,Governor,,D,Gary Locke,2,1,1,,,,,
Yakima,YAKIMA  0165,Governor,,D,Gary Locke,12,9,3,,,,,
Yakima,YAKIMA  0167,Governor,,D,Gary Locke,211,93,118,,,,,
Yakima,YAKIMA  0169,Governor,,D,Gary Locke,365,139,226,,,,,
Yakima,YAKIMA  0170,Governor,,D,Gary Locke,217,92,125,,,,,
Yakima,YAKIMA  0172,Governor,,D,Gary Locke,378,144,234,,,,,
Yakima,YAKIMA  0174,Governor,,D,Gary Locke,297,103,194,,,,,
Yakima,YAKIMA  0175,Governor,,D,Gary Locke,352,121,231,,,,,
Yakima,YAKIMA  0176,Governor,,D,Gary Locke,193,77,116,,,,,
Yakima,YAKIMA  0179,Governor,,D,Gary Locke,338,118,220,,,,,
Yakima,YAKIMA  0180,Governor,,D,Gary Locke,238,112,126,,,,,
Yakima,YAKIMA  0183,Governor,,D,Gary Locke,394,86,308,,,,,
Yakima,YAKIMA  0184,Governor,,D,Gary Locke,348,102,246,,,,,
Yakima,YAKIMA  0185,Governor,,D,Gary Locke,353,114,239,,,,,
Yakima,YAKIMA  0186,Governor,,D,Gary Locke,116,51,65,,,,,
Yakima,YAKIMA  0190,Governor,,D,Gary Locke,151,64,87,,,,,
Yakima,GRANDVIEW  0301,Governor,,D,Gary Locke,104,83,21,,,,,
Yakima,GRANDVIEW  0302,Governor,,D,Gary Locke,357,180,177,,,,,
Yakima,GRANDVIEW  0303,Governor,,D,Gary Locke,371,198,173,,,,,
Yakima,GRANDVIEW  0306,Governor,,D,Gary Locke,355,147,208,,,,,
Yakima,GRANGER 0501,Governor,,D,Gary Locke,264,160,104,,,,,
Yakima,HARRAH  0701,Governor,,D,Gary Locke,74,53,21,,,,,
Yakima,MABTON  0901,Governor,,D,Gary Locke,239,147,92,,,,,
Yakima,MOXEE 1101,Governor,,D,Gary Locke,163,84,79,,,,,
Yakima,NACHES  1301,Governor,,D,Gary Locke,157,76,81,,,,,
Yakima,SELAH  1501,Governor,,D,Gary Locke,276,140,136,,,,,
Yakima,SELAH  1502,Governor,,D,Gary Locke,269,145,124,,,,,
Yakima,SELAH  1503,Governor,,D,Gary Locke,205,105,100,,,,,
Yakima,SELAH  1504,Governor,,D,Gary Locke,254,133,121,,,,,
Yakima,SUNNYSIDE  1701,Governor,,D,Gary Locke,317,146,171,,,,,
Yakima,SUNNYSIDE  1702,Governor,,D,Gary Locke,279,120,159,,,,,
Yakima,SUNNYSIDE  1703,Governor,,D,Gary Locke,285,140,145,,,,,
Yakima,SUNNYSIDE  1706,Governor,,D,Gary Locke,286,110,176,,,,,
Yakima,SUNNYSIDE  1708,Governor,,D,Gary Locke,225,107,118,,,,,
Yakima,TIETON  1901,Governor,,D,Gary Locke,130,61,69,,,,,
Yakima,TOPPENISH  2101,Governor,,D,Gary Locke,234,132,102,,,,,
Yakima,TOPPENISH  2103,Governor,,D,Gary Locke,456,202,254,,,,,
Yakima,TOPPENISH  2107,Governor,,D,Gary Locke,318,158,160,,,,,
Yakima,UNION  GAP  2301,Governor,,D,Gary Locke,181,94,87,,,,,
Yakima,UNION GAP  2303,Governor,,D,Gary Locke,180,90,90,,,,,
Yakima,UNION GAP  2304,Governor,,D,Gary Locke,84,62,22,,,,,
Yakima,UNION  GAP  2305,Governor,,D,Gary Locke,100,54,46,,,,,
Yakima,UNION  GAP  2306,Governor,,D,Gary Locke,250,105,145,,,,,
Yakima,WAPATO  2501,Governor,,D,Gary Locke,363,181,182,,,,,
Yakima,WAPATO  2503,Governor,,D,Gary Locke,121,62,59,,,,,
Yakima,ZILLAH 2701,Governor,,D,Gary Locke,278,141,137,,,,,
Yakima,ZILLAH 2702,Governor,,D,Gary Locke,105,51,54,,,,,
Yakima,ALFALFA  3002,Governor,,D,Gary Locke,74,53,21,,,,,
Yakima,APPLE  VALLEY  3003,Governor,,D,Gary Locke,357,131,226,,,,,
Yakima,BELMA  3101,Governor,,D,Gary Locke,180,76,104,,,,,
Yakima,BRADSHAW  3102,Governor,,D,Gary Locke,340,187,153,,,,,
Yakima,BUENA  3104,Governor,,D,Gary Locke,203,85,118,,,,,
Yakima,BYRON  3105,Governor,,D,Gary Locke,15,8,7,,,,,
Yakima,BUTTERFIELD  3106,Governor,,D,Gary Locke,213,82,131,,,,,
Yakima,CHINOOK  3203,Governor,,D,Gary Locke,133,59,74,,,,,
Yakima,CLIFFDELL  3204,Governor,,D,Gary Locke,35,23,12,,,,,
Yakima,COTTONWOOD  3205,Governor,,D,Gary Locke,146,53,93,,,,,
Yakima,COUNTRY  CLUB  3206,Governor,,D,Gary Locke,268,108,160,,,,,
Yakima,COWICHE  CANYON  3208,Governor,,D,Gary Locke,43,33,10,,,,,
Yakima,CRESCENT  3209,Governor,,D,Gary Locke,1,1,,,,,,
Yakima,E  AHTANUM  3301,Governor,,D,Gary Locke,239,77,162,,,,,
Yakima,E  GRANGER  3303,Governor,,D,Gary Locke,103,42,61,,,,,
Yakima,E  MOXEE  3304,Governor,,D,Gary Locke,200,71,129,,,,,
Yakima,E  NACHES  3305,Governor,,D,Gary Locke,207,89,118,,,,,
Yakima,E  SELAH  3306,Governor,,D,Gary Locke,112,59,53,,,,,
Yakima,E  TIETON  3308,Governor,,D,Gary Locke,193,76,117,,,,,
Yakima,E  TOPPENISH  3309,Governor,,D,Gary Locke,38,27,11,,,,,
Yakima,E  WAPATO  3310,Governor,,D,Gary Locke,121,53,68,,,,,
Yakima,E  ZILLAH  3311,Governor,,D,Gary Locke,203,88,115,,,,,
Yakima,ENGLEWOOD  3312,Governor,,D,Gary Locke,275,115,160,,,,,
Yakima,ESCHBACH  3313,Governor,,D,Gary Locke,174,76,98,,,,,
Yakima,FULLBRIGHT  3503,Governor,,D,Gary Locke,26,21,5,,,,,
Yakima,FIRING  CENTER  3504,Governor,,D,Gary Locke,3,0,3,,,,,
Yakima,GLADE  3601,Governor,,D,Gary Locke,8,6,2,,,,,
Yakima,GLEED  3602,Governor,,D,Gary Locke,90,32,58,,,,,
Yakima,GROMORE  3605,Governor,,D,Gary Locke,305,137,168,,,,,
Yakima,HARRAH  RURAL  3701,Governor,,D,Gary Locke,199,129,70,,,,,
Yakima,HARWOOD  3702,Governor,,D,Gary Locke,294,109,185,,,,,
Yakima,LIBERTY  3902,Governor,,D,Gary Locke,104,51,53,,,,,
Yakima,LOWER WENAS  3903,Governor,,D,Gary Locke,355,152,203,,,,,
Yakima,LOWER  NACHES  3904,Governor,,D,Gary Locke,13,10,3,,,,,
Yakima,MCKINLEY  4001,Governor,,D,Gary Locke,155,79,76,,,,,
Yakima,MABTON  RURAL  4002,Governor,,D,Gary Locke,124,80,44,,,,,
Yakima,MOXEE  RURAL  4003,Governor,,D,Gary Locke,181,68,113,,,,,
Yakima,NACHES  HTS  4101,Governor,,D,Gary Locke,88,39,49,,,,,
Yakima,NILE  4102,Governor,,D,Gary Locke,176,78,98,,,,,
Yakima,N  COWICHE  4104,Governor,,D,Gary Locke,161,86,75,,,,,
Yakima,N  GRANDVIEW  4105,Governor,,D,Gary Locke,89,37,52,,,,,
Yakima,N  HOLLAND  4106,Governor,,D,Gary Locke,250,108,142,,,,,
Yakima,N  SELAH  HGTS  4108,Governor,,D,Gary Locke,260,115,145,,,,,
Yakima,N  SUNNYSIDE  4109,Governor,,D,Gary Locke,118,66,52,,,,,
Yakima,N  TOPPENISH  4110,Governor,,D,Gary Locke,197,78,119,,,,,
Yakima,N  GLEED  4111,Governor,,D,Gary Locke,195,88,107,,,,,
Yakima,N  SELAH  4112,Governor,,D,Gary Locke,246,101,145,,,,,
Yakima,N  TAMPICO  4114,Governor,,D,Gary Locke,38,28,10,,,,,
Yakima,N  WENAS  4115,Governor,,D,Gary Locke,67,39,28,,,,,
Yakima,ORCHARD  4302,Governor,,D,Gary Locke,51,39,12,,,,,
Yakima,OUTLOOK  4303,Governor,,D,Gary Locke,79,41,38,,,,,
Yakima,PARKER  HGTS  4401,Governor,,D,Gary Locke,128,61,67,,,,,
Yakima,POMONA  4402,Governor,,D,Gary Locke,196,85,111,,,,,
Yakima,REST  HAVEN  4501,Governor,,D,Gary Locke,116,37,79,,,,,
Yakima,ROZA  4502,Governor,,D,Gary Locke,112,64,48,,,,,
Yakima,RIMROCK  4503,Governor,,D,Gary Locke,33,19,14,,,,,
Yakima,ROZA HILL  4504,Governor,,D,Gary Locke,160,61,99,,,,,
Yakima,SCENIC  4601,Governor,,D,Gary Locke,100,45,55,,,,,
Yakima,SELAH  CENTRAL  4602,Governor,,D,Gary Locke,175,86,89,,,,,
Yakima,SELAH  EXTENSION  4603,Governor,,D,Gary Locke,300,133,167,,,,,
Yakima,SELAH  RURAL  4604,Governor,,D,Gary Locke,89,30,59,,,,,
Yakima,SHELLER  4605,Governor,,D,Gary Locke,87,46,41,,,,,
Yakima,SLAVIN  4606,Governor,,D,Gary Locke,199,75,124,,,,,
Yakima,S  AIRPORT  4607,Governor,,D,Gary Locke,11,8,3,,,,,
Yakima,S  COWICHE  4609,Governor,,D,Gary Locke,67,17,50,,,,,
Yakima,S  GRANDVIEW  4610,Governor,,D,Gary Locke,214,95,119,,,,,
Yakima,S  HOLLAND  4611,Governor,,D,Gary Locke,97,44,53,,,,,
Yakima,S  NOB  HILL  4613,Governor,,D,Gary Locke,245,87,158,,,,,
Yakima,S  SUNNYSIDE  4615,Governor,,D,Gary Locke,112,49,63,,,,,
Yakima,S  TOPPENISH  4616,Governor,,D,Gary Locke,141,73,68,,,,,
Yakima,SUNNYVALLEY  4618,Governor,,D,Gary Locke,123,62,61,,,,,
Yakima,SUNTIDES  4621,Governor,,D,Gary Locke,312,133,179,,,,,
Yakima,S  ZILLAH  4622,Governor,,D,Gary Locke,135,71,64,,,,,
Yakima,S  AHTANUM  4623,Governor,,D,Gary Locke,159,75,84,,,,,
Yakima,S  HILLS  4624,Governor,,D,Gary Locke,83,59,24,,,,,
Yakima,S  WENAS  4625,Governor,,D,Gary Locke,0,0,0,,,,,
Yakima,SUMMITVIEW  4626,Governor,,D,Gary Locke,14,12,2,,,,,
Yakima,S  NACHES  HGHTS  4627,Governor,,D,Gary Locke,61,44,17,,,,,
Yakima,S  OUTLOOK 4628,Governor,,D,Gary Locke,83,51,32,,,,,
Yakima,TAMPICO 4801,Governor,,D,Gary Locke,130,67,63,,,,,
Yakima,TERRACE  HGTS  4802,Governor,,D,Gary Locke,369,140,229,,,,,
Yakima,WANETA  5001,Governor,,D,Gary Locke,62,43,19,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,Governor,,D,Gary Locke,130,56,74,,,,,
Yakima,W  AHTANUM  5003,Governor,,D,Gary Locke,290,123,167,,,,,
Yakima,W  NOB  HILL  5006,Governor,,D,Gary Locke,29,14,15,,,,,
Yakima,W  PARKER  5007,Governor,,D,Gary Locke,3,1,2,,,,,
Yakima,W  WAPATO  5009,Governor,,D,Gary Locke,258,146,112,,,,,
Yakima,WESTVIEW  5010,Governor,,D,Gary Locke,193,86,107,,,,,
Yakima,WESTWOOD  5011,Governor,,D,Gary Locke,317,133,184,,,,,
Yakima,WHITE  SWAN  5012,Governor,,D,Gary Locke,339,188,151,,,,,
Yakima,WIDE  HOLLOW  5013,Governor,,D,Gary Locke,226,98,128,,,,,
Yakima,WILEY  CITY  5014,Governor,,D,Gary Locke,168,76,92,,,,,
Yakima,W  SELAH  5016,Governor,,D,Gary Locke,178,81,97,,,,,
Yakima,W MOXEE  5017,Governor,,D,Gary Locke,169,63,106,,,,,
Yakima,WEST  VALLEY  5018,Governor,,D,Gary Locke,236,101,135,,,,,
Yakima,W  WASHINGTON  5020,Governor,,D,Gary Locke,293,104,189,,,,,
Yakima,YAKIMA  RIDGE  5101,Governor,,D,Gary Locke,44,29,15,,,,,
Yakima,ZIER  5201,Governor,,D,Gary Locke,160,65,95,,,,,
YAKIMA WA,YAKIMA WA,Governor,,D,Gary Locke,33718,14911,18807,,,,,
Yakima,YAKIMA  0101,Governor,,R,John Carlson,118,26,92,,,,,
Yakima,YAKIMA  0104,Governor,,R,John Carlson,71,35,36,,,,,
Yakima,YAKIMA  0105,Governor,,R,John Carlson,26,17,9,,,,,
Yakima,YAKIMA  0109,Governor,,R,John Carlson,60,27,33,,,,,
Yakima,YAKIMA  0110,Governor,,R,John Carlson,188,88,100,,,,,
Yakima,YAKIMA  0111,Governor,,R,John Carlson,82,43,39,,,,,
Yakima,YAKIMA  0114,Governor,,R,John Carlson,231,113,118,,,,,
Yakima,YAKIMA  0116,Governor,,R,John Carlson,81,24,57,,,,,
Yakima,YAKIMA  0118,Governor,,R,John Carlson,70,24,46,,,,,
Yakima,YAKIMA  0120,Governor,,R,John Carlson,40,11,29,,,,,
Yakima,YAKIMA  0123,Governor,,R,John Carlson,102,44,58,,,,,
Yakima,YAKIMA  0126,Governor,,R,John Carlson,153,49,104,,,,,
Yakima,YAKIMA  0127,Governor,,R,John Carlson,204,106,98,,,,,
Yakima,YAKIMA  0129,Governor,,R,John Carlson,177,95,82,,,,,
Yakima,YAKIMA  0131,Governor,,R,John Carlson,244,122,122,,,,,
Yakima,YAKIMA  0133,Governor,,R,John Carlson,272,113,159,,,,,
Yakima,YAKIMA  0134,Governor,,R,John Carlson,177,85,92,,,,,
Yakima,YAKIMA  0136,Governor,,R,John Carlson,283,108,175,,,,,
Yakima,YAKIMA  0138,Governor,,R,John Carlson,241,106,135,,,,,
Yakima,YAKIMA  0140,Governor,,R,John Carlson,93,31,62,,,,,
Yakima,YAKIMA  0142,Governor,,R,John Carlson,245,59,186,,,,,
Yakima,YAKIMA  0143,Governor,,R,John Carlson,113,47,66,,,,,
Yakima,YAKIMA  0145,Governor,,R,John Carlson,116,55,61,,,,,
Yakima,YAKIMA  0146,Governor,,R,John Carlson,235,75,160,,,,,
Yakima,YAKIMA  0149,Governor,,R,John Carlson,279,122,157,,,,,
Yakima,YAKIMA  0151,Governor,,R,John Carlson,216,69,147,,,,,
Yakima,YAKIMA  0153,Governor,,R,John Carlson,291,97,194,,,,,
Yakima,YAKIMA  0154,Governor,,R,John Carlson,152,65,87,,,,,
