Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
AUB 47-2551,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-2551,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,166
AUB 47-2551,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2551,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,96
AUB 47-2573,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,No,92
AUB 47-2573,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Registered Voters,704
AUB 47-2573,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-2573,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Counted,223
AUB 47-2573,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2573,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Yes,131
AUB 47-2700,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,9
AUB 47-2700,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,217
AUB 47-2700,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-2700,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,34
AUB 47-2700,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2700,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,25
AUB 47-2701,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,29
AUB 47-2701,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,504
AUB 47-2701,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-2701,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,70
AUB 47-2701,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2701,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,41
AUB 47-2723,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,81
AUB 47-2723,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,358
AUB 47-2723,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,1
AUB 47-2723,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,158
AUB 47-2723,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2723,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,76
AUB 47-2729,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,57
AUB 47-2729,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,401
AUB 47-2729,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-2729,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,123
AUB 47-2729,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2729,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,66
AUB 47-2839,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,67
AUB 47-2839,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,510
AUB 47-2839,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,1
AUB 47-2839,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,195
AUB 47-2839,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-2839,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,127
AUB 47-3187,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,53
AUB 47-3187,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,426
AUB 47-3187,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3187,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,102
AUB 47-3187,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3187,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,49
AUB 47-3260,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,95
AUB 47-3260,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,649
AUB 47-3260,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3260,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,191
AUB 47-3260,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3260,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,96
AUB 47-3276,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,60
AUB 47-3276,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,585
AUB 47-3276,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3276,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,139
AUB 47-3276,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3276,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,79
AUB 47-3324,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,59
AUB 47-3324,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,554
AUB 47-3324,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,1
AUB 47-3324,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,244
AUB 47-3324,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3324,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,184
AUB 47-3413,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,71
AUB 47-3413,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,757
AUB 47-3413,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,1
AUB 47-3413,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,168
AUB 47-3413,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3413,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,96
AUB 47-3455,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,56
AUB 47-3455,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,440
AUB 47-3455,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3455,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,141
AUB 47-3455,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3455,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,85
AUB 47-3456,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,59
AUB 47-3456,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,807
AUB 47-3456,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3456,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,164
AUB 47-3456,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3456,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,105
AUB 47-3518,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,92
AUB 47-3518,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,653
AUB 47-3518,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3518,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,190
AUB 47-3518,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3518,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,98
AUB 47-3538,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,No,71
AUB 47-3538,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Registered Voters,691
AUB 47-3538,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3538,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Counted,184
AUB 47-3538,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3538,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Yes,113
AUB 47-3539,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,No,49
AUB 47-3539,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Registered Voters,439
AUB 47-3539,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3539,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Counted,127
AUB 47-3539,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3539,Federal Way School District No. 210 Proposition No. 1,47,7,8,Total,NP,Yes,78
AUB 47-3585,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,21
AUB 47-3585,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,317
AUB 47-3585,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3585,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,59
AUB 47-3585,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3585,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,38
AUB 47-3591,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,36
AUB 47-3591,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,445
AUB 47-3591,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3591,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,115
AUB 47-3591,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3591,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,79
AUB 47-3635,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,No,72
AUB 47-3635,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Registered Voters,751
AUB 47-3635,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
AUB 47-3635,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Counted,169
AUB 47-3635,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-3635,Auburn School District No. 408 Proposition No. 1,47,7,8,Total,NP,Yes,97
AVALON,Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,No,44
AVALON,Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Registered Voters,379
AVALON,Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Blank Voted,0
AVALON,Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Counted,100
AVALON,Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
AVALON,Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Yes,56
BAKER,Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Approved,177
BAKER,Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Registered Voters,621
BAKER,Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Rejected,144
BAKER,Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
BAKER,Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Counted,321
BAKER,Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
B-D 05-3310,Auburn School District No. 408 Proposition No. 1,5,9,8,Total,NP,No,0
B-D 05-3310,Auburn School District No. 408 Proposition No. 1,5,9,8,Total,NP,Registered Voters,6
B-D 05-3310,Auburn School District No. 408 Proposition No. 1,5,9,8,Total,NP,Times Blank Voted,0
B-D 05-3310,Auburn School District No. 408 Proposition No. 1,5,9,8,Total,NP,Times Counted,0
B-D 05-3310,Auburn School District No. 408 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
B-D 05-3310,Auburn School District No. 408 Proposition No. 1,5,9,8,Total,NP,Yes,0
BEL 41-0305,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,No,18
BEL 41-0305,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Registered Voters,255
BEL 41-0305,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-0305,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Counted,64
BEL 41-0305,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Over Voted,0
BEL 41-0305,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Yes,46
BEL 41-0305,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,No,20
BEL 41-0305,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Registered Voters,255
BEL 41-0305,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-0305,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Counted,64
BEL 41-0305,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Over Voted,0
BEL 41-0305,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Yes,44
BEL 41-0475,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,No,24
BEL 41-0475,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Registered Voters,268
BEL 41-0475,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-0475,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Counted,66
BEL 41-0475,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Over Voted,0
BEL 41-0475,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Yes,42
BEL 41-0475,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,No,26
BEL 41-0475,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Registered Voters,268
BEL 41-0475,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-0475,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Counted,66
BEL 41-0475,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Over Voted,0
BEL 41-0475,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Yes,40
BEL 41-0505,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,No,28
BEL 41-0505,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Registered Voters,275
BEL 41-0505,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-0505,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Counted,113
BEL 41-0505,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Over Voted,0
BEL 41-0505,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Yes,85
BEL 41-0505,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,No,32
BEL 41-0505,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Registered Voters,275
BEL 41-0505,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-0505,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Counted,113
BEL 41-0505,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Over Voted,0
BEL 41-0505,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Yes,81
BEL 41-2386,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,No,20
BEL 41-2386,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Registered Voters,278
BEL 41-2386,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-2386,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Counted,106
BEL 41-2386,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Over Voted,0
BEL 41-2386,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Yes,86
BEL 41-2386,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,No,24
BEL 41-2386,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Registered Voters,278
BEL 41-2386,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-2386,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Counted,106
BEL 41-2386,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Over Voted,0
BEL 41-2386,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Yes,82
BEL 41-2556,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,No,12
BEL 41-2556,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Registered Voters,37
BEL 41-2556,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-2556,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Counted,18
BEL 41-2556,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Over Voted,0
BEL 41-2556,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Yes,6
BEL 41-2556,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,No,13
BEL 41-2556,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Registered Voters,37
BEL 41-2556,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-2556,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Counted,18
BEL 41-2556,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Times Over Voted,0
BEL 41-2556,Renton School District No. 403 Proposition No. 2,41,9,9,Total,NP,Yes,5
BEL 41-2812,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,No,32
BEL 41-2812,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Registered Voters,341
BEL 41-2812,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Blank Voted,0
BEL 41-2812,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Counted,88
BEL 41-2812,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Times Over Voted,0
BEL 41-2812,Renton School District No. 403 Proposition No. 1,41,9,9,Total,NP,Yes,56
