PRECINCT,POSITION,DISTRICT CODE,PARTY,CANDIDATE NAME,VOTES
6117,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6118,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6119,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6120,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6121,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6122,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6123,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6124,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6125,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6126,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6127,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6128,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6129,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6130,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6131,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6132,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6133,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6134,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6135,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6136,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6137,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6138,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6139,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6140,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6141,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6142,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6143,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,1
6144,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6145,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6146,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6147,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6148,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6149,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6150,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6151,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6400,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,OVER VOTES,0
6000,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,32
6001,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,64
6002,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,46
6003,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,25
6004,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,39
6005,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,90
6006,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,32
6007,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,30
6008,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,12
6009,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,73
6010,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,38
6011,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,16
6012,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,32
6014,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,46
6015,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,38
6016,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,44
6017,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,2
6018,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,47
6019,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,56
6020,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,64
6021,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,2
6022,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,28
6023,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,46
6024,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,32
6025,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,10
6026,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,19
6027,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,16
6028,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,14
6029,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,34
6030,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,20
6031,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,39
6032,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,27
6033,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,32
6034,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,33
6035,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,34
6036,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,45
6037,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,22
6038,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,20
6039,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,24
6100,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,65
6101,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,49
6102,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,59
6103,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,41
6104,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,47
6105,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,84
6106,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,50
6107,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,27
6108,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,53
6109,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,38
6110,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,28
6111,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,28
6112,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,39
6113,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,31
6114,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,31
6115,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,19
6116,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,74
6117,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,38
6118,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,27
6119,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,31
6120,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,29
6121,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,43
6122,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,19
6123,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,48
6124,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,29
6125,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,39
6126,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,47
6127,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,40
6128,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,44
6129,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,49
6130,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,32
6131,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,23
6132,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,48
6133,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,50
6134,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,13
6135,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,72
6136,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,47
6137,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,93
6138,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,49
6139,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,38
6140,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,72
6141,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,51
6142,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,45
6143,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,37
6144,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,64
6145,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,41
6146,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,42
6147,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,41
6148,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,30
6149,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,44
6150,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,24
6151,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,85
6400,STATE REPRESENTATIVE DISTRICT 6 POS 2,LEG06,,UNDER VOTES,26
7000,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,254
7001,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,223
7002,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,147
7003,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,89
7004,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,123
7005,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,156
7006,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,153
7007,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,232
7008,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,265
7009,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,152
7010,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,220
7011,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,189
7012,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,160
7100,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,150
7101,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,64
7200,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,64
7300,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,203
7301,STATE SENATOR DISTRICT 7,LEG07,DEM,CHRIS ZAFERES,152
7000,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,377
7001,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,467
7002,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,303
7003,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,193
7004,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,345
7005,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,283
7006,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,339
7007,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,495
7008,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,592
7009,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,235
7010,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,462
7011,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,414
7012,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,364
7100,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,229
7101,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,80
7200,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,152
7300,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,409
7301,STATE SENATOR DISTRICT 7,LEG07,REP,BOB MORTON,230
7000,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,2
7001,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7002,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7003,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7004,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,1
7005,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7006,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7007,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7008,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,3
7009,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,1
7010,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,4
7011,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7012,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,1
7100,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,2
7101,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,2
7200,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7300,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,0
7301,STATE SENATOR DISTRICT 7,LEG07,NON,WRITE-IN,2
7000,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7001,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7002,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7003,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7004,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7005,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7006,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7007,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7008,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7009,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7010,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7011,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7012,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7100,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7101,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7200,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7300,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7301,STATE SENATOR DISTRICT 7,LEG07,,OVER VOTES,0
7000,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,21
7001,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,33
7002,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,29
7003,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,12
7004,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,21
7005,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,33
7006,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,29
7007,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,57
7008,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,49
7009,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,14
7010,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,24
7011,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,23
7012,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,32
7100,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,13
7101,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,4
7200,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,8
7300,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,33
7301,STATE SENATOR DISTRICT 7,LEG07,,UNDER VOTES,12
7000,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,281
7001,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,258
7002,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,178
7003,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,113
7004,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,155
7005,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,188
7006,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,197
7007,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,271
7008,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,315
7009,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,187
7010,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,254
7011,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,218
7012,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,181
7100,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,180
7101,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,86
7200,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,70
7300,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,250
7301,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,DEM,JACK MILLER,167
7000,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,346
7001,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,432
7002,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,277
7003,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,172
7004,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,312
7005,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,252
7006,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,296
7007,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,449
7008,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,534
7009,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,203
7010,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,430
7011,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,388
7012,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,347
7100,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,197
7101,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,56
7200,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,146
7300,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,367
7301,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,REP,BOB SUMP,215
7000,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,2
7001,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7002,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7003,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7004,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,1
7005,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7006,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7007,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7008,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,5
7009,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,1
7010,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,4
7011,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7012,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7100,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,2
7101,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,1
7200,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7300,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,0
7301,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,NON,WRITE-IN,2
7000,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7001,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7002,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7003,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7004,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7005,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7006,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7007,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7008,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7009,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7010,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7011,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7012,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7100,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7101,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7200,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7300,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7301,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,OVER VOTES,0
7000,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,25
7001,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,33
7002,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,24
7003,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,9
7004,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,22
7005,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,32
7006,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,28
7007,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,64
7008,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,55
7009,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,11
7010,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,22
7011,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,20
7012,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,29
7100,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,15
7101,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,7
7200,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,8
7300,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,28
7301,STATE REPRESENTATIVE DISTRICT 7 POS 1,LEG07,,UNDER VOTES,12
7000,STATE REPRESENTATIVE DISTRICT 7 POS 2,LEG07,REP,JOEL KRETZ,456
7001,STATE REPRESENTATIVE DISTRICT 7 POS 2,LEG07,REP,JOEL KRETZ,520
7002,STATE REPRESENTATIVE DISTRICT 7 POS 2,LEG07,REP,JOEL KRETZ,336
7003,STATE REPRESENTATIVE DISTRICT 7 POS 2,LEG07,REP,JOEL KRETZ,209
